cve_id,title,description,faq,severity,severity_value,cvss_base_score,cvss_temporal_score,cvss_vector,exploit_status,exploit_status_raw,impact_type,affected_products,affected_product_ids,affected_product_count,kb_articles,superceded_by,restart_required,acknowledged_researchers,release_date,patch_tuesday_title,parsed_timestamp
CVE-2025-12445,Chromium: CVE-2025-12445 Policy bypass in Extensions,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909077
CVE-2025-12443,Chromium: CVE-2025-12433 Inappropriate implementation in V8,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909083
CVE-2025-12441,Chromium: CVE-2025-12441 Out of bounds read in V8,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909088
CVE-2025-12440,Chromium: CVE-2025-12440 Inappropriate implementation in Autofill,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909097
CVE-2025-12439,Chromium: CVE-2025-12439 Inappropriate implementation in App-Bound Encryption,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909103
CVE-2025-12434,Chromium: CVE-2025-12434 Race in Storage,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909109
CVE-2025-12435,Chromium: CVE-2025-12435 Incorrect security UI in Omnibox,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909114
CVE-2025-12436,Chromium: CVE-2025-12436 Policy bypass in Extensions,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909121
CVE-2025-12437,Chromium: CVE-2025-12437 Use after free in PageInfo,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909127
CVE-2025-12438,Chromium: CVE-2025-12438 Use after free in Ozone,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909132
CVE-2025-12433,Chromium: CVE-2025-12433 Inappropriate implementation in V8,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909138
CVE-2025-12431,Chromium: CVE-2025-12431 Inappropriate implementation in Extensions,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909143
CVE-2025-12430,Chromium: CVE-2025-12430 Object lifecycle issue in Media,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909148
CVE-2025-12432,Chromium: CVE-2025-12432 Race in V8,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909156
CVE-2025-12429,Chromium: CVE-2025-12429 Inappropriate implementation in V8,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909165
CVE-2025-12428,Chromium: CVE-2025-12428 Type Confusion in V8,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909171
CVE-2025-48813,Virtual Secure Mode Spoofing Vulnerability,,"<p><strong>According to the CVSS metric, the attack complexity is high (AC:H). What does that mean for this vulnerability?</strong></p>
<p>Successful exploitation of this vulnerability requires an attacker to prepare the target environment to improve exploit reliability.</p>
",Important,3,6.3,5.5,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Spoofing,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425,Yes,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909188
CVE-2025-25004,PowerShell Elevation of Privilege Vulnerability,,"<p><strong>According to the CVSS metric, user interaction is required (UI:R) and privileges required is Low (PR:L). What does that mean for this vulnerability?</strong></p>
<p>An authenticated attacker could place a malicious file in a specified custom module path and then wait for a user to run a privileged .NET application that starts a PowerShell session under <code>NT AUTHORITY\SYSTEM</code> privileges</p>
",Important,3,7.3,6.4,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873; Release Notes; Release Notes,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Maybe,{'Value': 'Casper'}; {'Value': 'tsuki'}; {'Value': 'tsuki'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909220
CVE-2025-53717,Windows Virtualization-Based Security (VBS) Enclave Elevation of Privilege Vulnerability,,"<p><strong>According to the CVSS metric, the attack complexity is high (AC:H). What does that mean for this vulnerability?</strong></p>
<p>Successful exploitation of this vulnerability requires an attacker to prepare the target environment to improve exploit reliability.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5066835; 5066793; 5066793; 5066835,5065431; 5065431; 5065426,Yes,{'Value': 'Microsoft Offensive Research &amp; Security Engineering'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909232
CVE-2025-50152,Windows Kernel Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could gain SYSTEM privileges.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066835,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427,Yes,{'Value': 'Anonymous'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909253
